scenario,region,basin,resource,subresource,year,value,Units
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2075,4.23807,km^3
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2080,1.06451,km^3
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2085,1.94094,km^3
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2090,1.62371,km^3
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2095,1.06322,km^3
rcp85cooler_ssp5,USA,Lower Colorado River,Lower Colorado River_water withdrawals,runoff,2100,1.73534,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,1975,0,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,1990,8.48962,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2005,16.8945,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2010,15.0761,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2015,15.9448,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2020,7.69893,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2025,14.1666,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2030,13.652,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2035,10.7979,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2040,17.9903,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2045,13.7589,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2050,17.6453,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2055,22.27,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2060,12.7954,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2065,20.3771,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2070,19.3339,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2075,18.7353,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2080,27.4804,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2085,22.8011,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2090,26.2777,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2095,20.2377,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,groundwater,2100,1.16542,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,1975,16.0189,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,1990,16.0265,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2005,16.0418,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2010,16.0463,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2015,16.0511,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2020,21.2304,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2025,16.1156,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2030,16.7903,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2035,19.7873,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2040,13.886,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2045,17.877,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2050,13.0057,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2055,12.293,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2060,20.7524,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2065,14.8127,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2070,17.9044,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2075,18.9115,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2080,13.2184,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2085,17.8799,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2090,13.5185,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2095,16.1321,km^3
rcp85cooler_ssp5,USA,Lower Mississippi River,Lower Mississippi River_water withdrawals,runoff,2100,28.0336,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,1975,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,1990,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2005,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2010,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2015,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2020,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2025,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2030,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2035,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2040,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2045,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2050,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2055,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2060,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2065,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2070,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2075,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2080,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2085,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2090,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2095,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,groundwater,2100,0,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,1975,57.3386,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,1990,24.9795,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2005,26.9079,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2010,26.5434,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2015,25.9381,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2020,26.389,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2025,27.3384,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2030,26.1752,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2035,23.89,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2040,20.4684,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2045,18.5402,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2050,15.965,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2055,16.3869,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2060,16.6907,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2065,17.0603,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2070,17.7672,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2075,18.4001,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2080,19.1723,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2085,19.9101,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2090,20.6454,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2095,21.5457,km^3
rcp85cooler_ssp5,USA,Mid Atlantic,Mid Atlantic_water withdrawals,runoff,2100,22.1556,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,1975,0,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,1990,4.76328,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2005,17.2116,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2010,17.628,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2015,17.561,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2020,8.60361,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2025,5.83317,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2030,20.9499,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2035,12.5864,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2040,25.4556,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2045,33.5708,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2050,16.9113,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2055,22.4781,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2060,14.261,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2065,4.96316,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2070,26.9515,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2075,18.64,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2080,28.7399,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2085,37.1057,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2090,20.5909,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2095,21.0813,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2100,11.1794,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1975,34.0502,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1990,34.0604,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2005,34.0971,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2010,34.1096,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2015,34.2056,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2020,39.1164,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2025,45.6033,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2030,35.4134,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2035,37.6973,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2040,31.7203,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2045,22.9971,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2050,32.9332,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2055,30.2057,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2060,36.635,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2065,47.5033,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2070,33.7442,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2075,34.6563,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2080,31.498,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2085,22.2943,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2090,34.0197,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2095,35.6421,km^3
rcp85cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2100,42.0464,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,1975,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,1990,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2005,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2010,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2015,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2020,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2025,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2030,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2035,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2040,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2045,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2050,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2055,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2060,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2065,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2070,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2075,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2080,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2085,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2090,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2095,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2100,0,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,1975,61.8056,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,1990,4.32089,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2005,4.75035,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2010,3.81535,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2015,3.56561,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2020,3.08329,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2025,3.1968,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2030,3.3573,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2035,3.49745,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2040,3.63982,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2045,3.78704,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2050,3.90784,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2055,4.06012,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2060,4.19822,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2065,4.36749,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2070,4.58291,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2075,4.74494,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2080,4.97005,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2085,5.18459,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2090,5.37216,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2095,5.59347,km^3
rcp85cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2100,5.75335,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,1975,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,1990,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2005,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2010,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2015,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2020,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2025,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2030,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2035,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2040,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2045,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2050,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2055,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2060,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2065,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2070,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2075,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2080,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2085,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2090,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2095,0,km^3
rcp85cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2100,0,km^3
