scenario,target,source,year,value
rcp85hotter_ssp3,water_td_an_W,groundwater,2010,0.48275630407781417
rcp85hotter_ssp3,water_td_an_W,groundwater,2015,0.4085119319568411
rcp85hotter_ssp3,water_td_an_W,groundwater,2020,0.2942401780259647
rcp85hotter_ssp3,water_td_an_W,groundwater,2025,0.23521910131809998
rcp85hotter_ssp3,water_td_an_W,groundwater,2030,0.6253863655522051
rcp85hotter_ssp3,water_td_an_W,groundwater,2035,0.428212254987137
rcp85hotter_ssp3,water_td_an_W,groundwater,2040,0.6873767191058978
rcp85hotter_ssp3,water_td_an_W,groundwater,2045,0.8911255988252531
rcp85hotter_ssp3,water_td_an_W,groundwater,2050,0.7008815906629047
rcp85hotter_ssp3,water_td_an_W,groundwater,2055,0.7970812946540744
rcp85hotter_ssp3,water_td_an_W,groundwater,2060,0.40177303211297855
rcp85hotter_ssp3,water_td_an_W,groundwater,2065,0.2744756416407355
rcp85hotter_ssp3,water_td_an_W,groundwater,2070,0.6154178470412421
rcp85hotter_ssp3,water_td_an_W,groundwater,2075,0.31610349244199926
rcp85hotter_ssp3,water_td_an_W,groundwater,2080,0.5703148781403291
rcp85hotter_ssp3,water_td_an_W,groundwater,2085,0.8157993150112801
rcp85hotter_ssp3,water_td_an_W,groundwater,2090,0.5879978419663998
rcp85hotter_ssp3,water_td_an_W,groundwater,2095,0.46506863470831833
rcp85hotter_ssp3,water_td_an_W,groundwater,2100,0.08245326841533678
rcp85hotter_ssp3,water_td_dom_W,groundwater,1975,0
rcp85hotter_ssp3,water_td_dom_W,groundwater,1990,4.101125895333431
rcp85hotter_ssp3,water_td_dom_W,groundwater,2005,10.108851998050444
rcp85hotter_ssp3,water_td_dom_W,groundwater,2010,8.404632403858715
rcp85hotter_ssp3,water_td_dom_W,groundwater,2015,6.484367444639017
rcp85hotter_ssp3,water_td_dom_W,groundwater,2020,5.322902293751822
rcp85hotter_ssp3,water_td_dom_W,groundwater,2025,4.539556126556865
rcp85hotter_ssp3,water_td_dom_W,groundwater,2030,10.624889184065605
rcp85hotter_ssp3,water_td_dom_W,groundwater,2035,7.001859298258626
rcp85hotter_ssp3,water_td_dom_W,groundwater,2040,9.625742581873695
rcp85hotter_ssp3,water_td_dom_W,groundwater,2045,11.865182560528847
rcp85hotter_ssp3,water_td_dom_W,groundwater,2050,11.20955872196324
rcp85hotter_ssp3,water_td_dom_W,groundwater,2055,12.763094853164647
rcp85hotter_ssp3,water_td_dom_W,groundwater,2060,7.508848084395202
rcp85hotter_ssp3,water_td_dom_W,groundwater,2065,5.641989304122984
rcp85hotter_ssp3,water_td_dom_W,groundwater,2070,9.416088980341389
rcp85hotter_ssp3,water_td_dom_W,groundwater,2075,5.331797762837689
rcp85hotter_ssp3,water_td_dom_W,groundwater,2080,6.834107749820166
rcp85hotter_ssp3,water_td_dom_W,groundwater,2085,8.069824950875073
rcp85hotter_ssp3,water_td_dom_W,groundwater,2090,6.6776612240821915
rcp85hotter_ssp3,water_td_dom_W,groundwater,2095,5.358224424922858
rcp85hotter_ssp3,water_td_dom_W,groundwater,2100,2.297333869639949
rcp85hotter_ssp3,water_td_elec_W,groundwater,1975,0
rcp85hotter_ssp3,water_td_elec_W,groundwater,1990,4.395311030951823
rcp85hotter_ssp3,water_td_elec_W,groundwater,2005,17.566839973797883
rcp85hotter_ssp3,water_td_elec_W,groundwater,2010,14.695032229260839
rcp85hotter_ssp3,water_td_elec_W,groundwater,2015,9.46631787060985
rcp85hotter_ssp3,water_td_elec_W,groundwater,2020,4.256773925631846
rcp85hotter_ssp3,water_td_elec_W,groundwater,2025,4.334970743283891
rcp85hotter_ssp3,water_td_elec_W,groundwater,2030,9.694164077755461
rcp85hotter_ssp3,water_td_elec_W,groundwater,2035,4.897703262125633
rcp85hotter_ssp3,water_td_elec_W,groundwater,2040,7.896306120503313
rcp85hotter_ssp3,water_td_elec_W,groundwater,2045,7.71086966207052
rcp85hotter_ssp3,water_td_elec_W,groundwater,2050,4.487800590470192
rcp85hotter_ssp3,water_td_elec_W,groundwater,2055,3.274964658339469
rcp85hotter_ssp3,water_td_elec_W,groundwater,2060,1.3184790768738122
rcp85hotter_ssp3,water_td_elec_W,groundwater,2065,0.9029125854250922
rcp85hotter_ssp3,water_td_elec_W,groundwater,2070,1.177173338287443
rcp85hotter_ssp3,water_td_elec_W,groundwater,2075,0.6646391182211111
rcp85hotter_ssp3,water_td_elec_W,groundwater,2080,0.8346045443817467
rcp85hotter_ssp3,water_td_elec_W,groundwater,2085,0.9284214690472579
rcp85hotter_ssp3,water_td_elec_W,groundwater,2090,0.6907863182051945
rcp85hotter_ssp3,water_td_elec_W,groundwater,2095,0.5694323834594668
rcp85hotter_ssp3,water_td_elec_W,groundwater,2100,0.1815190210303092
rcp85hotter_ssp3,water_td_ind_W,groundwater,1975,0
rcp85hotter_ssp3,water_td_ind_W,groundwater,1990,1.5345019954211945
rcp85hotter_ssp3,water_td_ind_W,groundwater,2005,3.067055908346996
rcp85hotter_ssp3,water_td_ind_W,groundwater,2010,2.1726681318905956
rcp85hotter_ssp3,water_td_ind_W,groundwater,2015,1.9273880036291184
rcp85hotter_ssp3,water_td_ind_W,groundwater,2020,1.1621049124763958
rcp85hotter_ssp3,water_td_ind_W,groundwater,2025,1.743998591333084
rcp85hotter_ssp3,water_td_ind_W,groundwater,2030,2.3830916510612408
rcp85hotter_ssp3,water_td_ind_W,groundwater,2035,1.8778515213350686
rcp85hotter_ssp3,water_td_ind_W,groundwater,2040,2.758767634704857
rcp85hotter_ssp3,water_td_ind_W,groundwater,2045,2.7937076852899008
rcp85hotter_ssp3,water_td_ind_W,groundwater,2050,2.9291544413909016
rcp85hotter_ssp3,water_td_ind_W,groundwater,2055,3.11273615624596
rcp85hotter_ssp3,water_td_ind_W,groundwater,2060,1.7169619040585042
rcp85hotter_ssp3,water_td_ind_W,groundwater,2065,2.219102605551334
rcp85hotter_ssp3,water_td_ind_W,groundwater,2070,2.4392965985739816
rcp85hotter_ssp3,water_td_ind_W,groundwater,2075,1.8452677123947048
rcp85hotter_ssp3,water_td_ind_W,groundwater,2080,2.4591906260392857
rcp85hotter_ssp3,water_td_ind_W,groundwater,2085,2.432163566015574
rcp85hotter_ssp3,water_td_ind_W,groundwater,2090,2.3501427324691013
rcp85hotter_ssp3,water_td_ind_W,groundwater,2095,1.7304279920724914
rcp85hotter_ssp3,water_td_ind_W,groundwater,2100,0.20955246937978886
rcp85hotter_ssp3,water_td_irr_W,groundwater,1975,0
rcp85hotter_ssp3,water_td_irr_W,groundwater,1990,15.70020142573528
rcp85hotter_ssp3,water_td_irr_W,groundwater,2005,39.31821162118576
rcp85hotter_ssp3,water_td_irr_W,groundwater,2010,36.169620693576675
rcp85hotter_ssp3,water_td_irr_W,groundwater,2015,36.51881646305466
rcp85hotter_ssp3,water_td_irr_W,groundwater,2020,24.444036774944923
rcp85hotter_ssp3,water_td_irr_W,groundwater,2025,24.176424095923263
rcp85hotter_ssp3,water_td_irr_W,groundwater,2030,56.08709062428006
rcp85hotter_ssp3,water_td_irr_W,groundwater,2035,37.94869011085076
rcp85hotter_ssp3,water_td_irr_W,groundwater,2040,66.01707503484216
rcp85hotter_ssp3,water_td_irr_W,groundwater,2045,84.73064129889177
rcp85hotter_ssp3,water_td_irr_W,groundwater,2050,69.0734650844343
rcp85hotter_ssp3,water_td_irr_W,groundwater,2055,81.59701350111334
rcp85hotter_ssp3,water_td_irr_W,groundwater,2060,41.378542887596616
rcp85hotter_ssp3,water_td_irr_W,groundwater,2065,35.437917449907225
rcp85hotter_ssp3,water_td_irr_W,groundwater,2070,67.44816006472621
rcp85hotter_ssp3,water_td_irr_W,groundwater,2075,36.37495121186471
rcp85hotter_ssp3,water_td_irr_W,groundwater,2080,57.6209784652542
rcp85hotter_ssp3,water_td_irr_W,groundwater,2085,81.2169758670884
rcp85hotter_ssp3,water_td_irr_W,groundwater,2090,66.74351763153837
rcp85hotter_ssp3,water_td_irr_W,groundwater,2095,57.923543968856315
rcp85hotter_ssp3,water_td_irr_W,groundwater,2100,7.1919485758667925
rcp85hotter_ssp3,water_td_pri_W,groundwater,1975,0
rcp85hotter_ssp3,water_td_pri_W,groundwater,1990,0.44570205710205835
rcp85hotter_ssp3,water_td_pri_W,groundwater,2005,1.2471069403044661
rcp85hotter_ssp3,water_td_pri_W,groundwater,2010,1.2378758167552628
rcp85hotter_ssp3,water_td_pri_W,groundwater,2015,0.9390049927202787
rcp85hotter_ssp3,water_td_pri_W,groundwater,2020,0.7488013245697348
rcp85hotter_ssp3,water_td_pri_W,groundwater,2025,0.6655258712220685
rcp85hotter_ssp3,water_td_pri_W,groundwater,2030,1.108994768019594
rcp85hotter_ssp3,water_td_pri_W,groundwater,2035,0.8712997309167214
rcp85hotter_ssp3,water_td_pri_W,groundwater,2040,1.0952353940035027
rcp85hotter_ssp3,water_td_pri_W,groundwater,2045,1.144952585584086
rcp85hotter_ssp3,water_td_pri_W,groundwater,2050,0.9831982260327965
rcp85hotter_ssp3,water_td_pri_W,groundwater,2055,1.0095841424197927
rcp85hotter_ssp3,water_td_pri_W,groundwater,2060,0.5782399371153958
rcp85hotter_ssp3,water_td_pri_W,groundwater,2065,0.429207413977
rcp85hotter_ssp3,water_td_pri_W,groundwater,2070,0.5245618785935598
rcp85hotter_ssp3,water_td_pri_W,groundwater,2075,0.31041169009176617
rcp85hotter_ssp3,water_td_pri_W,groundwater,2080,0.31400893421218423
rcp85hotter_ssp3,water_td_pri_W,groundwater,2085,0.27077062568834054
rcp85hotter_ssp3,water_td_pri_W,groundwater,2090,0.1925657641259916
rcp85hotter_ssp3,water_td_pri_W,groundwater,2095,0.15849893034637463
rcp85hotter_ssp3,water_td_pri_W,groundwater,2100,0.0855235684650472
rcp85hotter_ssp3,water_td_an_W,runoff,1975,0.0121470135869
rcp85hotter_ssp3,water_td_an_W,runoff,1990,1.7743242663305523
rcp85hotter_ssp3,water_td_an_W,runoff,2005,1.8301774771260215
rcp85hotter_ssp3,water_td_an_W,runoff,2010,1.9774956413221858
rcp85hotter_ssp3,water_td_an_W,runoff,2015,2.0429352951431587
rcp85hotter_ssp3,water_td_an_W,runoff,2020,2.3451495222740353
rcp85hotter_ssp3,water_td_an_W,runoff,2025,2.5035235658819
rcp85hotter_ssp3,water_td_an_W,runoff,2030,2.119421265547795
rcp85hotter_ssp3,water_td_an_W,runoff,2035,2.487226295412863
rcp85hotter_ssp3,water_td_an_W,runoff,2040,2.202896778594102
rcp85hotter_ssp3,water_td_an_W,runoff,2045,2.0384372391747467
rcp85hotter_ssp3,water_td_an_W,runoff,2050,2.3464487529370954
rcp85hotter_ssp3,water_td_an_W,runoff,2055,2.262059834045926
rcp85hotter_ssp3,water_td_an_W,runoff,2060,2.7456195512870214
rcp85hotter_ssp3,water_td_an_W,runoff,2065,2.8751474007592646
rcp85hotter_ssp3,water_td_an_W,runoff,2070,2.494802671358758
rcp85hotter_ssp3,water_td_an_W,runoff,2075,2.9089950845580006
rcp85hotter_ssp3,water_td_an_W,runoff,2080,2.6444326997596708
rcp85hotter_ssp3,water_td_an_W,runoff,2085,2.3421285121887196
rcp85hotter_ssp3,water_td_an_W,runoff,2090,2.6013557760336004
rcp85hotter_ssp3,water_td_an_W,runoff,2095,2.549912914491682
rcp85hotter_ssp3,water_td_an_W,runoff,2100,3.1154766689846634
rcp85hotter_ssp3,water_td_dom_W,runoff,1975,43.7468736303
rcp85hotter_ssp3,water_td_dom_W,runoff,1990,48.05945417296657
rcp85hotter_ssp3,water_td_dom_W,runoff,2005,50.39346996134955
rcp85hotter_ssp3,water_td_dom_W,runoff,2010,48.57011807234129
rcp85hotter_ssp3,water_td_dom_W,runoff,2015,46.13917648466098
rcp85hotter_ssp3,water_td_dom_W,runoff,2020,50.151084829948175
rcp85hotter_ssp3,water_td_dom_W,runoff,2025,52.60417428914313
rcp85hotter_ssp3,water_td_dom_W,runoff,2030,47.3278954588344
rcp85hotter_ssp3,water_td_dom_W,runoff,2035,51.27190353884137
rcp85hotter_ssp3,water_td_dom_W,runoff,2040,48.4718453183263
rcp85hotter_ssp3,water_td_dom_W,runoff,2045,45.64017439557115
rcp85hotter_ssp3,water_td_dom_W,runoff,2050,45.34167849543676
rcp85hotter_ssp3,water_td_dom_W,runoff,2055,42.632093314535354
rcp85hotter_ssp3,water_td_dom_W,runoff,2060,46.6963563552048
rcp85hotter_ssp3,water_td_dom_W,runoff,2065,47.32786249817702
rcp85hotter_ssp3,water_td_dom_W,runoff,2070,41.72594465455861
rcp85hotter_ssp3,water_td_dom_W,runoff,2075,43.946949801762315
rcp85hotter_ssp3,water_td_dom_W,runoff,2080,40.32827766677983
rcp85hotter_ssp3,water_td_dom_W,runoff,2085,36.35931505702493
rcp85hotter_ssp3,water_td_dom_W,runoff,2090,35.30265350591781
rcp85hotter_ssp3,water_td_dom_W,runoff,2095,31.835120515277143
rcp85hotter_ssp3,water_td_dom_W,runoff,2100,35.53256736756005
rcp85hotter_ssp3,water_td_elec_W,runoff,1975,61.68727951095
rcp85hotter_ssp3,water_td_elec_W,runoff,1990,114.39728349654818
rcp85hotter_ssp3,water_td_elec_W,runoff,2005,138.64952443360212
rcp85hotter_ssp3,water_td_elec_W,runoff,2010,136.39705087363916
rcp85hotter_ssp3,water_td_elec_W,runoff,2015,120.60148587579015
rcp85hotter_ssp3,water_td_elec_W,runoff,2020,105.15947095486815
rcp85hotter_ssp3,water_td_elec_W,runoff,2025,108.95627199108611
rcp85hotter_ssp3,water_td_elec_W,runoff,2030,93.16698995723455
rcp85hotter_ssp3,water_td_elec_W,runoff,2035,83.70745616722436
rcp85hotter_ssp3,water_td_elec_W,runoff,2040,64.38922101168669
rcp85hotter_ssp3,water_td_elec_W,runoff,2045,46.25346756899948
rcp85hotter_ssp3,water_td_elec_W,runoff,2050,25.645992980309806
rcp85hotter_ssp3,water_td_elec_W,runoff,2055,15.057409418240532
rcp85hotter_ssp3,water_td_elec_W,runoff,2060,13.077612785796187
rcp85hotter_ssp3,water_td_elec_W,runoff,2065,11.466707531284907
rcp85hotter_ssp3,water_td_elec_W,runoff,2070,9.108084458143557
rcp85hotter_ssp3,water_td_elec_W,runoff,2075,9.040887575814889
rcp85hotter_ssp3,water_td_elec_W,runoff,2080,7.311424739535253
rcp85hotter_ssp3,water_td_elec_W,runoff,2085,7.247367019736742
rcp85hotter_ssp3,water_td_elec_W,runoff,2090,7.350921045489805
rcp85hotter_ssp3,water_td_elec_W,runoff,2095,7.612276899207533
rcp85hotter_ssp3,water_td_elec_W,runoff,2100,7.838628324205091
rcp85hotter_ssp3,water_td_ind_W,runoff,1975,29.99234974424
rcp85hotter_ssp3,water_td_ind_W,runoff,1990,21.278931202388804
rcp85hotter_ssp3,water_td_ind_W,runoff,2005,18.022608657023003
rcp85hotter_ssp3,water_td_ind_W,runoff,2010,16.312025635839404
rcp85hotter_ssp3,water_td_ind_W,runoff,2015,15.439159831180882
rcp85hotter_ssp3,water_td_ind_W,runoff,2020,17.087429905763603
rcp85hotter_ssp3,water_td_ind_W,runoff,2025,17.144122252206916
rcp85hotter_ssp3,water_td_ind_W,runoff,2030,17.02002736790876
rcp85hotter_ssp3,water_td_ind_W,runoff,2035,17.87821785887493
rcp85hotter_ssp3,water_td_ind_W,runoff,2040,17.197556107555144
rcp85hotter_ssp3,water_td_ind_W,runoff,2045,17.2356020016701
rcp85hotter_ssp3,water_td_ind_W,runoff,2050,17.0645958157591
rcp85hotter_ssp3,water_td_ind_W,runoff,2055,16.81550934185404
rcp85hotter_ssp3,water_td_ind_W,runoff,2060,18.115495732741497
rcp85hotter_ssp3,water_td_ind_W,runoff,2065,17.472456625888665
rcp85hotter_ssp3,water_td_ind_W,runoff,2070,17.02351744001602
rcp85hotter_ssp3,water_td_ind_W,runoff,2075,17.306031499855294
rcp85hotter_ssp3,water_td_ind_W,runoff,2080,16.299847440290716
rcp85hotter_ssp3,water_td_ind_W,runoff,2085,15.796001349844426
rcp85hotter_ssp3,water_td_ind_W,runoff,2090,15.3689473542709
rcp85hotter_ssp3,water_td_ind_W,runoff,2095,15.104872597737508
rcp85hotter_ssp3,water_td_ind_W,runoff,2100,16.24010089668021
rcp85hotter_ssp3,water_td_irr_W,runoff,1975,88.957879779129
rcp85hotter_ssp3,water_td_irr_W,runoff,1990,91.40712498807473
rcp85hotter_ssp3,water_td_irr_W,runoff,2005,93.45028600864424
rcp85hotter_ssp3,water_td_irr_W,runoff,2010,93.66855693641233
rcp85hotter_ssp3,water_td_irr_W,runoff,2015,102.30067606166334
rcp85hotter_ssp3,water_td_irr_W,runoff,2020,124.99899759233507
rcp85hotter_ssp3,water_td_irr_W,runoff,2025,132.78804569416673
rcp85hotter_ssp3,water_td_irr_W,runoff,2030,122.57447981507994
rcp85hotter_ssp3,water_td_irr_W,runoff,2035,131.58095220280924
rcp85hotter_ssp3,water_td_irr_W,runoff,2040,129.53572740501784
rcp85hotter_ssp3,water_td_irr_W,runoff,2045,118.95163015175822
rcp85hotter_ssp3,water_td_irr_W,runoff,2050,123.95831486602569
rcp85hotter_ssp3,water_td_irr_W,runoff,2055,120.99479795536666
rcp85hotter_ssp3,water_td_irr_W,runoff,2060,155.01325398448338
rcp85hotter_ssp3,water_td_irr_W,runoff,2065,166.8447153643428
rcp85hotter_ssp3,water_td_irr_W,runoff,2070,148.4437685611938
rcp85hotter_ssp3,water_td_irr_W,runoff,2075,161.2676865360653
rcp85hotter_ssp3,water_td_irr_W,runoff,2080,154.0527082886958
rcp85hotter_ssp3,water_td_irr_W,runoff,2085,139.3445217547516
rcp85hotter_ssp3,water_td_irr_W,runoff,2090,154.60660709316164
rcp85hotter_ssp3,water_td_irr_W,runoff,2095,163.19085187058369
rcp85hotter_ssp3,water_td_irr_W,runoff,2100,206.2145891217632
rcp85hotter_ssp3,water_td_pri_W,runoff,1975,3.8575487079029998
rcp85hotter_ssp3,water_td_pri_W,runoff,1990,4.178427161600942
rcp85hotter_ssp3,water_td_pri_W,runoff,2005,4.119856394265534
rcp85hotter_ssp3,water_td_pri_W,runoff,2010,3.5468017884647374
rcp85hotter_ssp3,water_td_pri_W,runoff,2015,3.7153484431997215
rcp85hotter_ssp3,water_td_pri_W,runoff,2020,3.666687821680265
rcp85hotter_ssp3,water_td_pri_W,runoff,2025,3.722863326717931
rcp85hotter_ssp3,water_td_pri_W,runoff,2030,3.1890657582904063
rcp85hotter_ssp3,water_td_pri_W,runoff,2035,3.2719020438632787
rcp85hotter_ssp3,water_td_pri_W,runoff,2040,2.8122887950884974
rcp85hotter_ssp3,water_td_pri_W,runoff,2045,2.429420755371914
rcp85hotter_ssp3,water_td_pri_W,runoff,2050,2.208296161949203
rcp85hotter_ssp3,water_td_pri_W,runoff,2055,1.8553260812252073
rcp85hotter_ssp3,water_td_pri_W,runoff,2060,2.018244418600604
rcp85hotter_ssp3,water_td_pri_W,runoff,2065,1.8734419815180001
rcp85hotter_ssp3,water_td_pri_W,runoff,2070,1.4262065689824401
rcp85hotter_ssp3,water_td_pri_W,runoff,2075,1.2828115436222338
rcp85hotter_ssp3,water_td_pri_W,runoff,2080,0.9702340404568158
rcp85hotter_ssp3,water_td_pri_W,runoff,2085,0.7468110868356594
rcp85hotter_ssp3,water_td_pri_W,runoff,2090,0.6624723725940084
rcp85hotter_ssp3,water_td_pri_W,runoff,2095,0.5689191931456253
rcp85hotter_ssp3,water_td_pri_W,runoff,2100,0.6319305337109528
rcp85hotter_ssp3,water_td_an_W,NA,1975,NA
rcp85hotter_ssp3,water_td_an_W,NA,1990,NA
rcp85hotter_ssp3,water_td_an_W,NA,2005,NA
rcp85hotter_ssp3,water_td_an_W,NA,2010,NA
rcp85hotter_ssp3,water_td_an_W,NA,2015,NA
rcp85hotter_ssp3,water_td_an_W,NA,2020,NA
rcp85hotter_ssp3,water_td_an_W,NA,2025,NA
rcp85hotter_ssp3,water_td_an_W,NA,2030,NA
rcp85hotter_ssp3,water_td_an_W,NA,2035,NA
rcp85hotter_ssp3,water_td_an_W,NA,2040,NA
rcp85hotter_ssp3,water_td_an_W,NA,2045,NA
rcp85hotter_ssp3,water_td_an_W,NA,2050,NA
rcp85hotter_ssp3,water_td_an_W,NA,2055,NA
rcp85hotter_ssp3,water_td_an_W,NA,2060,NA
rcp85hotter_ssp3,water_td_an_W,NA,2065,NA
rcp85hotter_ssp3,water_td_an_W,NA,2070,NA
rcp85hotter_ssp3,water_td_an_W,NA,2075,NA
rcp85hotter_ssp3,water_td_an_W,NA,2080,NA
rcp85hotter_ssp3,water_td_an_W,NA,2085,NA
rcp85hotter_ssp3,water_td_an_W,NA,2090,NA
rcp85hotter_ssp3,water_td_an_W,NA,2095,NA
rcp85hotter_ssp3,water_td_an_W,NA,2100,NA
rcp85hotter_ssp3,water_td_dom_W,NA,1975,NA
rcp85hotter_ssp3,water_td_dom_W,NA,1990,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2005,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2010,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2015,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2020,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2025,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2030,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2035,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2040,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2045,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2050,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2055,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2060,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2065,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2070,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2075,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2080,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2085,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2090,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2095,NA
rcp85hotter_ssp3,water_td_dom_W,NA,2100,NA
rcp85hotter_ssp3,water_td_elec_W,NA,1975,NA
rcp85hotter_ssp3,water_td_elec_W,NA,1990,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2005,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2010,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2015,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2020,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2025,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2030,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2035,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2040,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2045,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2050,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2055,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2060,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2065,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2070,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2075,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2080,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2085,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2090,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2095,NA
rcp85hotter_ssp3,water_td_elec_W,NA,2100,NA
rcp85hotter_ssp3,water_td_ind_W,NA,1975,NA
rcp85hotter_ssp3,water_td_ind_W,NA,1990,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2005,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2010,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2015,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2020,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2025,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2030,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2035,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2040,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2045,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2050,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2055,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2060,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2065,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2070,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2075,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2080,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2085,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2090,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2095,NA
rcp85hotter_ssp3,water_td_ind_W,NA,2100,NA
rcp85hotter_ssp3,water_td_irr_W,NA,1975,NA
rcp85hotter_ssp3,water_td_irr_W,NA,1990,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2005,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2010,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2015,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2020,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2025,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2030,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2035,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2040,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2045,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2050,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2055,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2060,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2065,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2070,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2075,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2080,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2085,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2090,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2095,NA
rcp85hotter_ssp3,water_td_irr_W,NA,2100,NA
rcp85hotter_ssp3,water_td_pri_W,NA,1975,NA
rcp85hotter_ssp3,water_td_pri_W,NA,1990,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2005,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2010,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2015,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2020,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2025,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2030,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2035,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2040,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2045,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2050,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2055,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2060,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2065,NA
rcp85hotter_ssp3,water_td_pri_W,NA,2070,NA
